Class ID,Status,Capacity,Count,Course Title,Section,Faculty,Type,Day,Start Time,End Time,Room,Department
02241,Open,40,11,DEVELOPMENT COMMUNICATION [A],A,[AFROJA SULTANA] ,Theory,Sunday,2:00 PM,3:30 PM,2106,FACULTY OF ARTS AND SOCIAL SCIENCES
02241,Open,40,11,DEVELOPMENT COMMUNICATION [A],A,[AFROJA SULTANA] ,Theory,Tuesday,2:00 PM,3:30 PM,2106,FACULTY OF ARTS AND SOCIAL SCIENCES
02242,Open,40,22,TOURISM AND HOSPITALITY MARKETING [A],A,-,Theory,Monday,2:00 PM,3:30 PM,3115,FACULTY OF BUSINESS ADMINISTRATION
02242,Open,40,22,TOURISM AND HOSPITALITY MARKETING [A],A,-,Theory,Wednesday,2:00 PM,3:30 PM,3115,FACULTY OF BUSINESS ADMINISTRATION
02243,Cancel,40,0,"E-COMMERCE, E-GOVERNANCE & E-SERIES [A]",A,-,Theory,Monday,11:00 AM,12:30 PM,1101,FACULTY OF BUSINESS ADMINISTRATION
02243,Cancel,40,0,"E-COMMERCE, E-GOVERNANCE & E-SERIES [A]",A,-,Theory,Wednesday,11:00 AM,12:30 PM,1101,FACULTY OF BUSINESS ADMINISTRATION
02244,Reserved,40,0,"E-COMMERCE, E-GOVERNANCE & E-SERIES [B]",B,-,Theory,Sunday,8:00 AM,9:30 AM,1109,FACULTY OF BUSINESS ADMINISTRATION
02244,Reserved,40,0,"E-COMMERCE, E-GOVERNANCE & E-SERIES [B]",B,-,Theory,Tuesday,8:00 AM,9:30 AM,1109,FACULTY OF BUSINESS ADMINISTRATION
02245,Open,40,0,GRADUATE PRODUCTION: DOCUMENTARY [A],A,-,Theory,Thursday,11:00 AM,2:00 PM,TBA,FACULTY OF ARTS AND SOCIAL SCIENCES
02246,Open,40,27,SUPPLY CHAIN MANAGEMENT [MBA] [A],A,-,Theory,Wednesday,6:30 PM,9:30 PM,2109,FACULTY OF BUSINESS ADMINISTRATION
02247,Open,40,40,COMPUTER NETWORKS [H],H,[SAYMA ALAM SUHA] ,Theory,Monday,8:00 AM,10:00 AM,DS0706,FACULTY OF SCIENCE & TECHNOLOGY
02247,Open,40,40,COMPUTER NETWORKS [H],H,[SAYMA ALAM SUHA] ,Lab,Thursday,8:00 AM,11:00 AM,DS0203,FACULTY OF SCIENCE & TECHNOLOGY
02248,Open,41,41,ARTS AND AESTHETICS [MMC] [C],C,[MOHAMMAD NIAZ MAJUMDAR] ,Theory,Monday,9:30 AM,11:00 AM,2112,FACULTY OF ARTS AND SOCIAL SCIENCES
02248,Open,41,41,ARTS AND AESTHETICS [MMC] [C],C,[MOHAMMAD NIAZ MAJUMDAR] ,Theory,Wednesday,9:30 AM,11:00 AM,2112,FACULTY OF ARTS AND SOCIAL SCIENCES
02249,Freshman,40,12,CONCEPTS OF COMMUNICATION [J1],J1,[MST. NASRIN AKTER] ,Theory,Sunday,11:00 AM,12:30 PM,DS0802,FACULTY OF ARTS AND SOCIAL SCIENCES
02249,Freshman,40,12,CONCEPTS OF COMMUNICATION [J1],J1,[MST. NASRIN AKTER] ,Theory,Tuesday,11:00 AM,12:30 PM,DS0802,FACULTY OF ARTS AND SOCIAL SCIENCES
02250,Open,4,4,CAPSTONE PROJECT [Group 1],Group 1,[DR. SHAHRIYAR MASUD RIZVI] [DR. M.  TANSEER ALI ] ,,,,,,
02251,Open,4,4,CAPSTONE PROJECT [Group 2],Group 2,[DR. MD. HASAN IMAM] [DR. MD.  HUMAYUN KABIR] ,,,,,,
02252,Open,4,4,CAPSTONE PROJECT [Group 3],Group 3,[NAFIZ AHMED CHISTY] [DR. MOHAMMAD ALIF ARMAN] ,,,,,,
02253,Open,4,3,CAPSTONE PROJECT [Group 4],Group 4,[DR. MD. KAMRUL HASSAN] [DR. TANBIR IBNE ANOWAR] ,,,,,,
02254,Reserved,4,0,CAPSTONE PROJECT  [Group 5],Group 5,-,,,,,,
02255,Open,4,4,CAPSTONE PROJECT [Group 6],Group 6,[KAZI FIROZ AHMED] [DR. EFFAT JAHAN] ,,,,,,
02256,Reserved,4,0,CAPSTONE PROJECT [Group 7],Group 7,-,,,,,,
02257,Open,4,4,CAPSTONE PROJECT [Group 8],Group 8,[ABU HENA MD. SHATIL] [KAZI FIROZ AHMED] ,,,,,,
02258,Open,4,4,CAPSTONE PROJECT [Group 9],Group 9,[RAJA RASHIDUL HASAN] [DR. MUHIBUL HAQUE BHUYAN] ,,,,,,
02259,Open,4,4,CAPSTONE PROJECT [Group 10],Group 10,[DR. M.  TANSEER ALI ] [DR. SHAHRIYAR MASUD RIZVI] ,,,,,,
02260,Open,4,4,CAPSTONE PROJECT [Group 11],Group 11,[DR. MD.  HUMAYUN KABIR] [DR. MD. KABIRUZZAMAN  ] ,,,,,,
02261,Open,4,4,CAPSTONE PROJECT [Group 12],Group 12,[DR. TANBIR IBNE ANOWAR] [DR. MD. KAMRUL HASSAN] ,,,,,,
02262,Open,4,4,CAPSTONE PROJECT [Group 13],Group 13,[DR. MD. KABIRUZZAMAN  ] [DR. MD. HASAN IMAM] ,,,,,,
02263,Open,4,4,CAPSTONE PROJECT [Group 14],Group 14,[DR. EFFAT JAHAN] [ABU HENA MD. SHATIL] ,,,,,,
02264,Open,4,3,CAPSTONE PROJECT [Group 15],Group 15,[DR. MOHAMMAD ALIF ARMAN] [NAFIZ AHMED CHISTY] ,,,,,,
02265,Reserved,4,0,CAPSTONE PROJECT [Group 16],Group 16,-,,,,,,
02266,Open,4,4,CAPSTONE PROJECT [Group 17],Group 17,[DR. MUHIBUL HAQUE BHUYAN] [RAJA RASHIDUL HASAN] ,,,,,,
02267,Open,4,4,CAPSTONE PROJECT [Group 1],Group 1,[DR. MD. EHASANUL HAQUE] [DR. MD. MAHADI  HASAN] ,,,,,,
02268,Open,4,2,CAPSTONE PROJECT [Group 2],Group 2,[DR. MD. MAHADI  HASAN] [DR. MD. EHASANUL HAQUE] ,,,,,,
02269,Open,12,12,INTERNSHIP/ SEMINAR/ WORKSHOP [EEE] [A1],A1,[DR. MD. SANIAT RAHMAN ZISHAN] [JOHEB MUHAMMAD TANZEER SAYEED] ,,,,,,
02270,Open,12,12,INTERNSHIP/ SEMINAR/ WORKSHOP [EEE] [A2],A2,[BISHWAJIT  BANIK PATHIK] [MD.  SAJID HOSSAIN] ,,,,,,
02271,Open,12,11,INTERNSHIP/ SEMINAR/ WORKSHOP [EEE] [A3],A3,[RETHWAN FAIZ] [SUJAN HOWLADER] ,,,,,,
02272,Open,12,12,INTERNSHIP/ SEMINAR/ WORKSHOP [EEE] [A4],A4,[SUJAN HOWLADER] [ABIR  AHMED] ,,,,,,
02273,Open,12,12,INTERNSHIP/ SEMINAR/ WORKSHOP [EEE] [A5],A5,[JOHEB MUHAMMAD TANZEER SAYEED] [DR. MD. SANIAT RAHMAN ZISHAN] ,,,,,,
02274,Open,12,12,INTERNSHIP/ SEMINAR/ WORKSHOP [EEE] [A6],A6,[MD.  SAJID HOSSAIN] [BISHWAJIT  BANIK PATHIK] ,,,,,,
02275,Open,12,9,INTERNSHIP/ SEMINAR/ WORKSHOP [EEE] [A7],A7,[ABIR  AHMED] [RETHWAN FAIZ] ,,,,,,
02276,Open,12,1,INTERNSHIP/ SEMINAR/ WORKSHOP [COE] [A1],A1,[DR. MD. SANIAT RAHMAN ZISHAN] ,,,,,,
02277,Open,13,10,INTERNSHIP [IPE] [A1],A1,[MAHAMUDUL  HASSAN] [DR. MD. EHASANUL HAQUE] ,,,,,,
02278,Reserved,12,0,INDUSTRIAL TRAINING / SEMINAR / WORKSHOPS [A1],A1,-,,,,,,
02279,Reserved,40,0,INDUSTRIAL ELECTRONICS [COE] [A],A,-,,,,,,
02280,Open,4,4,THESIS [G1],G1,-,,,,,,
02281,Open,4,4,THESIS [G2],G2,-,,,,,,
02282,Open,4,4,THESIS [G3],G3,-,,,,,,
02283,Open,4,4,THESIS [G4],G4,-,,,,,,
02284,Open,4,4,THESIS [G5],G5,-,,,,,,
02285,Open,4,4,THESIS [G6],G6,-,,,,,,
02286,Open,4,4,THESIS [G7],G7,-,,,,,,
02287,Open,4,4,THESIS [G8],G8,-,,,,,,
02288,Open,4,4,THESIS [G9],G9,-,,,,,,
02289,Open,4,3,THESIS [G10],G10,-,,,,,,
02290,Open,4,4,THESIS [G11],G11,-,,,,,,
02291,Open,4,4,THESIS [G12],G12,-,,,,,,
02292,Open,4,4,THESIS [G13],G13,-,,,,,,
02293,Open,4,4,THESIS [G14],G14,-,,,,,,
02294,Open,4,4,THESIS [G15],G15,-,,,,,,
02295,Open,4,4,THESIS [G16],G16,-,,,,,,
02296,Open,4,4,THESIS [G17],G17,-,,,,,,
02297,Open,4,4,THESIS [G18],G18,-,,,,,,
02298,Open,4,4,THESIS [G19],G19,-,,,,,,
02299,Open,4,4,THESIS [G20],G20,-,,,,,,
02300,Open,4,4,THESIS [G21],G21,-,,,,,,
02301,Open,4,4,THESIS [G22],G22,-,,,,,,
02302,Open,4,2,THESIS [G23],G23,-,,,,,,
02303,Open,4,4,THESIS [G24],G24,-,,,,,,
02304,Open,4,4,THESIS [G25],G25,-,,,,,,
02305,Open,4,3,THESIS [G26],G26,-,,,,,,
02306,Open,4,2,THESIS [G27],G27,-,,,,,,
02307,Open,4,4,THESIS [G28],G28,-,,,,,,
02308,Open,4,4,THESIS [G29],G29,-,,,,,,
02309,Open,4,4,THESIS [G30],G30,-,,,,,,
02310,Open,4,3,THESIS [G31],G31,-,,,,,,
02311,Open,4,2,THESIS [G32],G32,-,,,,,,
02312,Open,4,4,THESIS [G33],G33,-,,,,,,
02313,Open,4,4,THESIS [G34],G34,-,,,,,,
02314,Open,4,4,THESIS [G35],G35,-,,,,,,
02315,Open,4,4,THESIS [G36],G36,-,,,,,,
02316,Open,4,4,THESIS [G37],G37,-,,,,,,
02317,Open,4,4,THESIS [G38],G38,-,,,,,,
02318,Open,4,4,THESIS [G39],G39,-,,,,,,
02319,Open,4,4,THESIS [G40],G40,-,,,,,,
02320,Open,4,4,THESIS [G41],G41,-,,,,,,
02321,Open,4,4,THESIS [G42],G42,-,,,,,,
02322,Open,4,4,THESIS [G43],G43,-,,,,,,
02323,Open,4,4,THESIS [G44],G44,-,,,,,,
02324,Open,4,4,THESIS [G45],G45,-,,,,,,
02325,Open,4,4,THESIS [G46],G46,-,,,,,,
02326,Open,4,4,THESIS [G47],G47,-,,,,,,
02327,Open,4,4,THESIS [G48],G48,-,,,,,,
02328,Open,4,4,THESIS [G49],G49,-,,,,,,
02329,Open,4,4,THESIS [G50],G50,-,,,,,,
02330,Open,4,4,THESIS [G51],G51,-,,,,,,
02331,Open,4,4,THESIS [G52],G52,-,,,,,,
02332,Open,4,4,THESIS [G53],G53,-,,,,,,
02333,Open,4,3,THESIS [G54],G54,-,,,,,,
02334,Open,4,3,THESIS [G55],G55,-,,,,,,
02335,Open,4,4,THESIS [G56],G56,-,,,,,,
02336,Open,4,4,THESIS [G57],G57,-,,,,,,
02337,Open,4,4,THESIS [G58],G58,-,,,,,,
02338,Open,4,4,THESIS [G59],G59,-,,,,,,
02339,Open,4,4,THESIS [G60],G60,-,,,,,,
02340,Open,4,4,THESIS [G61],G61,-,,,,,,
02341,Open,4,4,THESIS [G62],G62,-,,,,,,
02342,Open,4,4,THESIS [G63],G63,-,,,,,,
02343,Open,4,4,THESIS [G64],G64,-,,,,,,
02344,Open,4,4,THESIS [G65],G65,-,,,,,,
02345,Open,4,4,THESIS [G66],G66,-,,,,,,
02346,Open,4,2,THESIS [G67],G67,-,,,,,,
02347,Open,4,4,THESIS [G68],G68,-,,,,,,
02348,Open,4,4,THESIS [G69],G69,-,,,,,,
02349,Open,4,3,THESIS [G70],G70,-,,,,,,
02350,Open,3,3,THESIS [G71],G71,-,,,,,,
02351,Open,3,0,THESIS [G72],G72,-,,,,,,
02352,Open,3,0,THESIS [G73],G73,-,,,,,,
02353,Open,3,0,THESIS [G74],G74,-,,,,,,
02354,Open,3,0,THESIS [G75],G75,-,,,,,,
02355,Open,3,0,THESIS [G76],G76,-,,,,,,
02356,Open,3,0,THESIS [G77],G77,-,,,,,,
02357,Open,3,0,THESIS [G78],G78,-,,,,,,
02358,Open,3,0,THESIS [G79],G79,-,,,,,,
02359,Open,3,0,THESIS [G80],G80,-,,,,,,
02360,Open,3,0,THESIS [G81],G81,-,,,,,,
02361,Open,3,0,THESIS [G82],G82,-,,,,,,
02362,Open,3,0,THESIS [G83],G83,-,,,,,,
02363,Open,3,0,THESIS [G84],G84,-,,,,,,
02364,Open,3,0,THESIS [G85],G85,-,,,,,,
02365,Open,3,0,THESIS [G86],G86,-,,,,,,
02366,Open,3,0,THESIS [G87],G87,-,,,,,,
02367,Open,3,0,THESIS [G88],G88,-,,,,,,
02368,Open,3,0,THESIS [G89],G89,-,,,,,,
02369,Open,3,0,THESIS [G90],G90,-,,,,,,
02370,Open,3,0,THESIS [G91],G91,-,,,,,,
02371,Open,3,0,THESIS [G92],G92,-,,,,,,
02372,Open,3,0,THESIS [G93],G93,-,,,,,,
02373,Open,3,0,THESIS [G94],G94,-,,,,,,
02374,Open,3,0,THESIS [G95],G95,-,,,,,,
02375,Open,3,0,THESIS [G96],G96,-,,,,,,
02376,Open,3,0,THESIS [G97],G97,-,,,,,,
02377,Open,3,0,THESIS [G98],G98,-,,,,,,
02378,Open,3,0,THESIS [G99],G99,-,,,,,,
02379,Open,3,0,THESIS [G100],G100,-,,,,,,
02380,Open,3,0,THESIS [G101],G101,-,,,,,,
02381,Open,3,0,THESIS [G102],G102,-,,,,,,
02382,Open,3,0,THESIS [G103],G103,-,,,,,,
02383,Open,3,0,THESIS [G104],G104,-,,,,,,
02384,Open,3,0,THESIS [G105],G105,-,,,,,,
02385,Open,3,0,THESIS [G106],G106,-,,,,,,
02386,Open,3,0,THESIS [G107],G107,-,,,,,,
02387,Open,3,0,THESIS [G108],G108,-,,,,,,
02388,Open,3,0,THESIS [G109],G109,-,,,,,,
02389,Open,3,0,THESIS [G110],G110,-,,,,,,
02390,Open,3,0,THESIS [G111],G111,-,,,,,,
02391,Open,3,0,THESIS [G112],G112,-,,,,,,
02392,Open,3,0,THESIS [G113],G113,-,,,,,,
02393,Open,3,0,THESIS [G114],G114,-,,,,,,
02394,Open,3,0,THESIS [G115],G115,-,,,,,,
02395,Open,3,0,THESIS [G116],G116,-,,,,,,
02396,Open,3,0,THESIS [G117],G117,-,,,,,,
02397,Open,3,0,THESIS [G118],G118,-,,,,,,
02398,Open,3,0,THESIS [G119],G119,-,,,,,,
02399,Open,3,0,THESIS [G120],G120,-,,,,,,
02400,Open,3,0,THESIS [G121],G121,-,,,,,,
02401,Open,3,0,THESIS [G122],G122,-,,,,,,
02402,Open,3,0,THESIS [G123],G123,-,,,,,,
02403,Open,3,0,THESIS [G124],G124,-,,,,,,
02404,Open,3,0,THESIS [G125],G125,-,,,,,,
02405,Open,3,0,THESIS [G126],G126,-,,,,,,
02406,Open,3,0,THESIS [G127],G127,-,,,,,,
02407,Open,3,0,THESIS [G128],G128,-,,,,,,
02408,Open,3,0,THESIS [G129],G129,-,,,,,,
02409,Open,3,0,THESIS [G130],G130,-,,,,,,
02410,Open,1,1,THESIS [MScCS] [G1],G1,-,,,,,,
02411,Open,1,1,THESIS [MScCS] [G2],G2,-,,,,,,
02412,Open,1,1,THESIS [MScCS] [G3],G3,-,,,,,,
02413,Open,1,1,THESIS [MScCS] [G4],G4,-,,,,,,
02414,Open,1,1,THESIS [MScCS] [G5],G5,-,,,,,,
02415,Open,1,1,THESIS [MScCS] [G6],G6,-,,,,,,
02416,Open,1,0,THESIS [MScCS] [G7],G7,[DR. KHANDAKER TABIN HASAN] ,,,,,,
02417,Open,1,1,THESIS [MScCS] [G8],G8,-,,,,,,
02418,Open,1,1,THESIS [MScCS] [G9],G9,-,,,,,,
02419,Open,1,0,THESIS [MScCS] [G10],G10,-,,,,,,
02420,Open,3,2,SOFTWARE PROJECT I [G1],G1,-,,,,,,
02421,Open,3,0,SOFTWARE PROJECT I [G2],G2,-,,,,,,
02422,Open,3,0,SOFTWARE PROJECT I [G3],G3,-,,,,,,
02423,Open,3,0,SOFTWARE PROJECT II [G1],G1,-,,,,,,
02424,Open,3,0,SOFTWARE PROJECT II [G2],G2,-,,,,,,
02425,Open,3,0,SOFTWARE PROJECT II [G3],G3,-,,,,,,
02426,Open,4,3,INTERNSHIP [G1],G1,-,,,,,,
02427,Open,4,4,INTERNSHIP [G2],G2,-,,,,,,
02428,Open,4,4,INTERNSHIP [G3],G3,-,,,,,,
02429,Open,4,4,INTERNSHIP [G4],G4,-,,,,,,
02430,Open,4,3,INTERNSHIP [G5],G5,-,,,,,,
02431,Open,4,4,INTERNSHIP [G6],G6,-,,,,,,
02432,Open,4,4,INTERNSHIP [G7],G7,-,,,,,,
02433,Open,4,4,INTERNSHIP [G8],G8,-,,,,,,
02434,Open,4,3,INTERNSHIP [G9],G9,-,,,,,,
02435,Open,4,4,INTERNSHIP [G10],G10,-,,,,,,
02436,Open,4,4,INTERNSHIP [G11],G11,-,,,,,,
02437,Open,4,4,INTERNSHIP [G12],G12,-,,,,,,
02438,Open,4,4,INTERNSHIP [G13],G13,-,,,,,,
02439,Open,4,4,INTERNSHIP [G14],G14,-,,,,,,
02440,Open,4,3,INTERNSHIP [G15],G15,-,,,,,,
02441,Open,4,4,INTERNSHIP [G16],G16,-,,,,,,
02442,Open,4,3,INTERNSHIP [G17],G17,-,,,,,,
02443,Open,4,4,INTERNSHIP [G18],G18,-,,,,,,
02444,Open,4,4,INTERNSHIP [G19],G19,-,,,,,,
02445,Open,4,4,INTERNSHIP [G20],G20,-,,,,,,
02446,Open,4,3,INTERNSHIP [G21],G21,-,,,,,,
02447,Open,4,4,INTERNSHIP [G22],G22,-,,,,,,
02448,Open,4,2,INTERNSHIP [G23],G23,-,,,,,,
02449,Open,4,4,INTERNSHIP [G24],G24,-,,,,,,
02450,Open,4,4,INTERNSHIP [G25],G25,-,,,,,,
02451,Open,4,4,INTERNSHIP [G26],G26,-,,,,,,
02452,Open,4,3,INTERNSHIP [G27],G27,-,,,,,,
02453,Open,4,4,INTERNSHIP [G28],G28,-,,,,,,
02454,Open,4,3,INTERNSHIP [G29],G29,-,,,,,,
02455,Open,4,3,INTERNSHIP [G30],G30,-,,,,,,
02456,Open,4,4,INTERNSHIP [G31],G31,-,,,,,,
02457,Open,4,3,INTERNSHIP [G32],G32,-,,,,,,
02458,Open,4,4,INTERNSHIP [G33],G33,-,,,,,,
02459,Open,4,4,INTERNSHIP [G34],G34,-,,,,,,
02460,Open,4,4,INTERNSHIP [G35],G35,-,,,,,,
02461,Open,4,4,INTERNSHIP [G36],G36,-,,,,,,
02462,Open,4,4,INTERNSHIP [G37],G37,-,,,,,,
02463,Open,4,4,INTERNSHIP [G38],G38,-,,,,,,
02464,Open,4,3,INTERNSHIP [G39],G39,-,,,,,,
02465,Open,4,4,INTERNSHIP [G40],G40,-,,,,,,
02466,Open,4,3,INTERNSHIP [G41],G41,-,,,,,,
02467,Open,4,4,INTERNSHIP [G42],G42,-,,,,,,
02468,Open,4,4,INTERNSHIP [G43],G43,-,,,,,,
02469,Open,4,4,INTERNSHIP [G44],G44,-,,,,,,
02470,Open,4,4,INTERNSHIP [G45],G45,-,,,,,,
02471,Open,4,4,INTERNSHIP [G46],G46,-,,,,,,
02472,Open,4,4,INTERNSHIP [G47],G47,-,,,,,,
02473,Open,4,4,INTERNSHIP [G48],G48,-,,,,,,
02474,Open,4,4,INTERNSHIP [G49],G49,-,,,,,,
02475,Open,4,4,INTERNSHIP [G50],G50,-,,,,,,
02476,Open,4,4,INTERNSHIP [G51],G51,-,,,,,,
02477,Open,4,4,INTERNSHIP [G52],G52,-,,,,,,
02478,Open,4,4,INTERNSHIP [G53],G53,-,,,,,,
02479,Open,4,4,INTERNSHIP [G54],G54,-,,,,,,
02480,Open,4,4,INTERNSHIP [G55],G55,-,,,,,,
02481,Open,4,4,INTERNSHIP [G56],G56,-,,,,,,
02482,Open,4,3,INTERNSHIP [G57],G57,-,,,,,,
02483,Open,4,4,INTERNSHIP [G58],G58,-,,,,,,
02484,Open,4,4,INTERNSHIP [G59],G59,-,,,,,,
02485,Open,4,4,INTERNSHIP [G60],G60,-,,,,,,
02486,Open,4,4,INTERNSHIP [G61],G61,-,,,,,,
02487,Open,4,3,INTERNSHIP [G62],G62,-,,,,,,
02488,Open,4,3,INTERNSHIP [G63],G63,-,,,,,,
02489,Open,4,4,INTERNSHIP [G64],G64,-,,,,,,
02490,Open,4,4,INTERNSHIP [G65],G65,-,,,,,,
02491,Open,4,4,INTERNSHIP [G66],G66,-,,,,,,
02492,Open,4,4,INTERNSHIP [G67],G67,-,,,,,,
02493,Open,4,4,INTERNSHIP [G68],G68,-,,,,,,
02494,Open,4,3,INTERNSHIP [G69],G69,-,,,,,,
02495,Open,4,4,INTERNSHIP [G70],G70,-,,,,,,
02496,Open,4,2,INTERNSHIP [G71],G71,-,,,,,,
02497,Open,4,4,INTERNSHIP [G72],G72,-,,,,,,
02498,Open,4,4,INTERNSHIP [G73],G73,-,,,,,,
02499,Open,4,4,INTERNSHIP [G74],G74,-,,,,,,
02500,Open,4,4,INTERNSHIP [G75],G75,-,,,,,,
02501,Open,4,4,INTERNSHIP [G76],G76,-,,,,,,
02502,Open,4,4,INTERNSHIP [G77],G77,-,,,,,,
02503,Open,4,4,INTERNSHIP [G78],G78,-,,,,,,
02504,Open,4,3,INTERNSHIP [G79],G79,-,,,,,,
02505,Open,4,3,INTERNSHIP [G80],G80,-,,,,,,
02506,Open,4,4,INTERNSHIP [G81],G81,-,,,,,,
02507,Open,4,3,INTERNSHIP [G82],G82,-,,,,,,
02508,Open,4,4,INTERNSHIP [G83],G83,-,,,,,,
02509,Open,4,4,INTERNSHIP [G84],G84,-,,,,,,
02510,Open,4,3,INTERNSHIP [G85],G85,-,,,,,,
02511,Open,4,4,INTERNSHIP [G86],G86,-,,,,,,
02512,Open,4,4,INTERNSHIP [G87],G87,-,,,,,,
02513,Open,4,4,INTERNSHIP [G88],G88,-,,,,,,
02514,Open,4,4,INTERNSHIP [G89],G89,-,,,,,,
02515,Open,4,3,INTERNSHIP [G90],G90,-,,,,,,
02516,Open,3,2,INTERNSHIP [G91],G91,-,,,,,,
02517,Open,3,3,INTERNSHIP [G92],G92,-,,,,,,
02518,Open,3,0,INTERNSHIP [G93],G93,-,,,,,,
02519,Open,3,0,INTERNSHIP [G94],G94,-,,,,,,
02520,Open,3,0,INTERNSHIP [G95],G95,-,,,,,,
02521,Open,3,0,INTERNSHIP [G96],G96,-,,,,,,
02522,Open,3,0,INTERNSHIP [G97],G97,-,,,,,,
02523,Open,3,0,INTERNSHIP [G98],G98,-,,,,,,
02524,Open,3,0,INTERNSHIP [G99],G99,-,,,,,,
02525,Open,3,1,INTERNSHIP [G100],G100,-,,,,,,
02526,Open,3,0,INTERNSHIP [G101],G101,-,,,,,,
02527,Open,3,0,INTERNSHIP [G102],G102,-,,,,,,
02528,Open,3,0,INTERNSHIP [G103],G103,-,,,,,,
02529,Open,3,0,INTERNSHIP [G104],G104,-,,,,,,
02530,Open,3,0,INTERNSHIP [G105],G105,-,,,,,,
02531,Open,3,0,INTERNSHIP [G106],G106,-,,,,,,
02532,Open,3,0,INTERNSHIP [G107],G107,-,,,,,,
02533,Open,3,0,INTERNSHIP [G108],G108,-,,,,,,
02534,Open,3,0,INTERNSHIP [G109],G109,-,,,,,,
02535,Open,3,0,INTERNSHIP [G110],G110,-,,,,,,
02536,Open,3,0,INTERNSHIP [G111],G111,-,,,,,,
02537,Open,3,0,INTERNSHIP [G112],G112,-,,,,,,
02538,Open,3,0,INTERNSHIP [G113],G113,-,,,,,,
02539,Open,3,0,INTERNSHIP [G114],G114,-,,,,,,
02540,Open,3,0,INTERNSHIP [G115],G115,-,,,,,,
02541,Open,3,0,INTERNSHIP [G116],G116,-,,,,,,
02542,Open,3,0,INTERNSHIP [G117],G117,-,,,,,,
02543,Open,3,0,INTERNSHIP [G118],G118,-,,,,,,
02544,Open,3,0,INTERNSHIP [G119],G119,-,,,,,,
02545,Open,3,0,INTERNSHIP [G120],G120,-,,,,,,
02546,Open,3,0,INTERNSHIP [G121],G121,-,,,,,,
02547,Open,3,0,INTERNSHIP [G122],G122,-,,,,,,
02548,Open,3,0,INTERNSHIP [G123],G123,-,,,,,,
02549,Open,3,0,INTERNSHIP [G124],G124,-,,,,,,
02550,Open,3,0,INTERNSHIP [G125],G125,-,,,,,,
02551,Open,3,0,INTERNSHIP [G126],G126,-,,,,,,
02552,Open,3,0,INTERNSHIP [G127],G127,-,,,,,,
02553,Open,3,0,INTERNSHIP [G128],G128,-,,,,,,
02554,Open,3,0,INTERNSHIP [G129],G129,-,,,,,,
02555,Open,3,0,INTERNSHIP [G130],G130,-,,,,,,
02556,Open,3,0,INTERNSHIP [G131],G131,-,,,,,,
02557,Open,3,0,INTERNSHIP [G132],G132,-,,,,,,
02558,Open,3,0,INTERNSHIP [G133],G133,-,,,,,,
02559,Open,3,0,INTERNSHIP [G134],G134,-,,,,,,
02560,Open,3,0,INTERNSHIP [G135],G135,-,,,,,,
02561,Open,10,10,INTERNSHIP [MBA] [BLOCK 1-ACT],BLOCK 1,-,,,,,,
02562,Open,10,9,INTERNSHIP [MBA] [BLOCK 2-FIN],BLOCK 2,-,,,,,,
02563,Open,10,10,INTERNSHIP [MBA] [BLOCK 3-HRM],BLOCK 3,-,,,,,,
02564,Open,10,5,INTERNSHIP [MBA] [BLOCK 4-MIS],BLOCK 4,-,,,,,,
02565,Open,10,10,"INTERNSHIP [MBA] [BLOCK 5-MKT, THM, IB]",BLOCK 5,-,,,,,,
02566,Open,10,10,INTERNSHIP [MBA] [BLOCK 6-OSCM],BLOCK 6,-,,,,,,
02567,Open,10,10,INTERNSHIP [BBA] [BLOCK 1-ACT],BLOCK 1,-,,,,,,
02568,Open,10,10,INTERNSHIP [BBA] [BLOCK 2-ACT],BLOCK 2,-,,,,,,
02569,Open,10,10,INTERNSHIP [BBA] [BLOCK 3-ACT],BLOCK 3,-,,,,,,
02570,Open,10,1,INTERNSHIP [BBA] [BLOCK 4-MKT],BLOCK 4,-,,,,,,
02571,Open,10,0,INTERNSHIP [BBA] [BLOCK 5-FIN],BLOCK 5,-,,,,,,
02572,Open,10,0,INTERNSHIP [BBA] [BLOCK 6-FIN],BLOCK 6,-,,,,,,
02573,Open,10,9,INTERNSHIP [BBA] [BLOCK 7-HRM],BLOCK 7,-,,,,,,
02574,Open,10,5,INTERNSHIP [BBA] [BLOCK 8-HRM],BLOCK 8,-,,,,,,
02575,Open,10,0,INTERNSHIP [BBA] [BLOCK 9-HRM],BLOCK 9,-,,,,,,
02576,Open,10,2,INTERNSHIP [BBA] [BLOCK 10-MIS],BLOCK 10,-,,,,,,
02577,Open,10,8,INTERNSHIP [BBA] [BLOCK 11-MIS],BLOCK 11,-,,,,,,
02578,Open,10,1,INTERNSHIP [BBA] [BLOCK 12-MIS],BLOCK 12,-,,,,,,
02579,Open,10,8,"INTERNSHIP [BBA] [BLOCK 13-MKT, THM, IB]",BLOCK 13,-,,,,,,
02580,Open,10,7,"INTERNSHIP [BBA] [BLOCK 14-MKT, THM, IB]",BLOCK 14,-,,,,,,
02581,Open,10,9,"INTERNSHIP [BBA] [BLOCK 15-MKT, THM, IB]",BLOCK 15,-,,,,,,
02582,Open,10,7,INTERNSHIP [BBA] [BLOCK 16-OSCM],BLOCK 16,-,,,,,,
02583,Open,10,6,INTERNSHIP [BBA] [BLOCK 17-OSCM],BLOCK 17,-,,,,,,
